cell_file!cell_idx!cell_type!chan1!chan2!col1!col2!cor!dataset1!dataset2!intr_cor!m1_layer!m2_layer!model1!model2!row1!row2!seed1!seed2!stim_type1!stim_type2
unks_17-10-18.h5!13!unk!7!2!19!25!0.7297822!15-10-07!15-11-21a!0.53208673!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!16!5!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!8!amacrine!7!4!20!25!0.7064024!15-10-07!15-11-21a!0.52376425!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!16!6!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!7!amacrine!7!1!17!22!0.7497907!15-10-07!15-11-21a!0.5150529!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!18!8!1582749400!1582865771!naturalscene!whitenoise
bipolars_late_2012.h5!3!bipolar!7!1!17!22!0.7395211!15-10-07!15-11-21a!0.49378246!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!17!7!1582749400!1582865771!naturalscene!whitenoise
amacrines_early_2012.h5!2!amacrine!7!0!23!25!0.4931866!15-10-07!15-11-21a!0.49266618!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!18!10!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!12!amacrine!7!4!19!24!0.75492454!15-10-07!15-11-21a!0.4866799!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!19!9!1582749400!1582865771!naturalscene!whitenoise
unks_17-10-18.h5!9!unk!7!2!19!25!0.7325469!15-10-07!15-11-21a!0.47326836!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!15!4!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!10!amacrine!7!2!19!25!0.7297822!15-10-07!15-11-21a!0.46842274!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!16!5!1582749400!1582865771!naturalscene!whitenoise
unks_17-10-18.h5!12!unk!4!6!18!24!0.5610831!15-10-07!15-11-21a!0.46239603!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!14!5!1582749400!1582865771!naturalscene!whitenoise
amacrines_early_2012.h5!4!amacrine!7!0!22!25!0.5601808!15-10-07!15-11-21a!0.4343596!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!17!9!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!1!amacrine!2!4!18!23!0.7468963!15-10-07!15-11-21a!0.4297434!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!20!11!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!17!amacrine!7!2!17!23!0.7363891!15-10-07!15-11-21a!0.40948415!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!19!8!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!15!amacrine!7!1!16!22!0.73309606!15-10-07!15-11-21a!0.4076664!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!17!7!1582749400!1582865771!naturalscene!whitenoise
bipolars_late_2012.h5!1!bipolar!7!2!19!25!0.7297822!15-10-07!15-11-21a!0.4041655!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!16!5!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!11!amacrine!7!2!19!25!0.7297822!15-10-07!15-11-21a!0.4041655!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!16!5!1582749400!1582865771!naturalscene!whitenoise
bipolars_late_2012.h5!2!bipolar!7!4!20!25!0.68857324!15-10-07!15-11-21a!0.40088132!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!18!8!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!18!amacrine!7!2!17!23!0.7207636!15-10-07!15-11-21a!0.38648444!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!16!5!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!13!amacrine!2!4!20!25!0.6394999!15-10-07!15-11-21a!0.3793203!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!17!8!1582749400!1582865771!naturalscene!whitenoise
unks_17-10-18.h5!6!unk!7!2!17!23!0.7207636!15-10-07!15-11-21a!0.36749172!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!16!5!1582749400!1582865771!naturalscene!whitenoise
amacrines_early_2012.h5!1!amacrine!7!2!14!20!0.7519132!15-10-07!15-11-21a!0.3612286!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!23!12!1582749400!1582865771!naturalscene!whitenoise
amacrines_early_2012.h5!3!amacrine!2!2!16!23!0.71620476!15-10-07!15-11-21a!0.355988!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!12!1!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!0!amacrine!7!1!16!22!0.73309606!15-10-07!15-11-21a!0.3558523!sequential.0!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!17!7!1582749400!1582865771!naturalscene!whitenoise
unks_17-10-18.h5!4!unk!7!3!11!23!0.15502685!15-10-07!15-11-21a!0.73717505!sequential.4!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!11!0!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!6!amacrine!1!2!13!13!0.116487354!15-10-07!15-11-21a!0.6879293!sequential.4!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!13!0!1582749400!1582865771!naturalscene!whitenoise
unks_17-10-18.h5!5!unk!7!3!17!23!0.29933473!15-10-07!15-11-21a!0.6663854!sequential.4!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!12!0!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!4!amacrine!7!3!13!23!0.19813153!15-10-07!15-11-21a!0.65376395!sequential.4!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!13!1!1582749400!1582865771!naturalscene!whitenoise
unks_17-10-18.h5!2!unk!7!3!14!23!0.18579131!15-10-07!15-11-21a!0.6349397!sequential.4!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!12!0!1582749400!1582865771!naturalscene!whitenoise
unks_17-10-18.h5!3!unk!5!3!18!29!0.16440232!15-10-07!15-11-21a!0.6330166!sequential.4!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!11!15!1582749400!1582865771!naturalscene!whitenoise
unks_17-10-18.h5!10!unk!1!0!12!20!0.16730429!15-10-07!15-11-21a!0.6138209!sequential.4!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!11!19!1582749400!1582865771!naturalscene!whitenoise
unks_17-10-18.h5!11!unk!4!2!16!32!0.3472755!15-10-07!15-11-21a!0.593524!sequential.4!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!11!7!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!3!amacrine!4!2!17!32!0.34218088!15-10-07!15-11-21a!0.5848708!sequential.4!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!10!7!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!2!amacrine!5!3!17!28!0.16052014!15-10-07!15-11-21a!0.57178175!sequential.4!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!10!14!1582749400!1582865771!naturalscene!whitenoise
unks_17-10-18.h5!4!unk!7!2!11!22!0.32405797!15-10-07!15-11-21a!0.73717505!sequential.4!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!11!3!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!6!amacrine!1!3!13!23!0.34233668!15-10-07!15-11-21a!0.6879293!sequential.4!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!13!5!1582749400!1582865771!naturalscene!whitenoise
unks_17-10-18.h5!5!unk!7!2!17!23!0.3382275!15-10-07!15-11-21a!0.6663854!sequential.4!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!12!4!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!4!amacrine!7!2!13!22!0.34929946!15-10-07!15-11-21a!0.65376395!sequential.4!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!13!3!1582749400!1582865771!naturalscene!whitenoise
unks_17-10-18.h5!2!unk!7!2!14!25!0.33647874!15-10-07!15-11-21a!0.6349397!sequential.4!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!12!4!1582749400!1582865771!naturalscene!whitenoise
unks_17-10-18.h5!3!unk!5!0!18!25!0.2581905!15-10-07!15-11-21a!0.6330166!sequential.4!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!11!9!1582749400!1582865771!naturalscene!whitenoise
unks_17-10-18.h5!10!unk!1!3!12!25!0.29824117!15-10-07!15-11-21a!0.6138209!sequential.4!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!11!1!1582749400!1582865771!naturalscene!whitenoise
unks_17-10-18.h5!11!unk!4!3!16!24!0.21827017!15-10-07!15-11-21a!0.593524!sequential.4!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!11!6!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!3!amacrine!4!3!17!25!0.21445873!15-10-07!15-11-21a!0.5848708!sequential.4!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!10!5!1582749400!1582865771!naturalscene!whitenoise
amacrines_late_2012.h5!2!amacrine!5!0!17!25!0.27517983!15-10-07!15-11-21a!0.57178175!sequential.4!sequential.4!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_57_dataset15-11-21a_stim_typewhitenoise!10!7!1582749400!1582865771!naturalscene!whitenoise
unks_17-10-18.h5!4!unk!2!0!15!22!0.6781499!15-10-07!15-11-21b!0.73717505!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!13!14!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!6!amacrine!7!5!16!21!0.71977764!15-10-07!15-11-21b!0.6879293!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!17!17!1582749400!1582897618!naturalscene!whitenoise
unks_17-10-18.h5!5!unk!2!0!17!23!0.7167298!15-10-07!15-11-21b!0.6663854!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!18!19!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!4!amacrine!7!5!24!29!0.70094585!15-10-07!15-11-21b!0.65376395!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!20!21!1582749400!1582897618!naturalscene!whitenoise
unks_17-10-18.h5!2!unk!7!5!17!22!0.71253693!15-10-07!15-11-21b!0.6349397!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!17!18!1582749400!1582897618!naturalscene!whitenoise
unks_17-10-18.h5!3!unk!2!0!17!23!0.6944211!15-10-07!15-11-21b!0.6330166!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!14!15!1582749400!1582897618!naturalscene!whitenoise
unks_17-10-18.h5!10!unk!2!0!18!25!0.7376848!15-10-07!15-11-21b!0.6138209!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!17!18!1582749400!1582897618!naturalscene!whitenoise
unks_17-10-18.h5!11!unk!5!0!17!23!0.6994197!15-10-07!15-11-21b!0.593524!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!14!15!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!3!amacrine!7!5!21!25!0.68769103!15-10-07!15-11-21b!0.5848708!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!17!18!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!2!amacrine!2!0!19!26!0.72999257!15-10-07!15-11-21b!0.57178175!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!18!19!1582749400!1582897618!naturalscene!whitenoise
unks_17-10-18.h5!8!unk!7!5!18!22!0.69303685!15-10-07!15-11-21b!0.57034004!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!12!13!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!14!amacrine!7!5!16!21!0.71977764!15-10-07!15-11-21b!0.55730355!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!17!17!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!19!amacrine!7!5!17!22!0.7281274!15-10-07!15-11-21b!0.55551165!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!18!19!1582749400!1582897618!naturalscene!whitenoise
bipolars_late_2012.h5!0!bipolar!7!5!21!26!0.71838415!15-10-07!15-11-21b!0.55353904!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!18!19!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!9!amacrine!7!5!21!26!0.71838415!15-10-07!15-11-21b!0.54905784!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!18!19!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!5!amacrine!2!0!19!26!0.73200846!15-10-07!15-11-21b!0.5394428!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!17!18!1582749400!1582897618!naturalscene!whitenoise
unks_17-10-18.h5!13!unk!7!5!19!24!0.7391576!15-10-07!15-11-21b!0.53208673!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!16!17!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!8!amacrine!7!5!20!25!0.7410662!15-10-07!15-11-21b!0.52376425!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!16!17!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!7!amacrine!7!5!17!22!0.7281274!15-10-07!15-11-21b!0.5150529!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!18!19!1582749400!1582897618!naturalscene!whitenoise
bipolars_late_2012.h5!3!bipolar!7!5!17!22!0.71253693!15-10-07!15-11-21b!0.49378246!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!17!18!1582749400!1582897618!naturalscene!whitenoise
amacrines_early_2012.h5!2!amacrine!7!5!23!27!0.6966424!15-10-07!15-11-21b!0.49266618!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!18!19!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!12!amacrine!7!5!19!24!0.7360706!15-10-07!15-11-21b!0.4866799!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!19!19!1582749400!1582897618!naturalscene!whitenoise
unks_17-10-18.h5!9!unk!7!5!19!23!0.7492983!15-10-07!15-11-21b!0.47326836!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!15!16!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!10!amacrine!7!5!19!24!0.7391576!15-10-07!15-11-21b!0.46842274!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!16!17!1582749400!1582897618!naturalscene!whitenoise
unks_17-10-18.h5!12!unk!4!3!18!25!0.3182787!15-10-07!15-11-21b!0.46239603!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!14!14!1582749400!1582897618!naturalscene!whitenoise
amacrines_early_2012.h5!4!amacrine!7!5!22!26!0.683893!15-10-07!15-11-21b!0.4343596!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!17!18!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!1!amacrine!2!0!18!24!0.7088753!15-10-07!15-11-21b!0.4297434!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!20!21!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!17!amacrine!7!5!17!22!0.7306807!15-10-07!15-11-21b!0.40948415!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!19!20!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!15!amacrine!7!5!16!21!0.71977764!15-10-07!15-11-21b!0.4076664!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!17!17!1582749400!1582897618!naturalscene!whitenoise
bipolars_late_2012.h5!1!bipolar!7!5!19!24!0.7391576!15-10-07!15-11-21b!0.4041655!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!16!17!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!11!amacrine!7!5!19!24!0.7391576!15-10-07!15-11-21b!0.4041655!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!16!17!1582749400!1582897618!naturalscene!whitenoise
bipolars_late_2012.h5!2!bipolar!7!5!20!25!0.72564316!15-10-07!15-11-21b!0.40088132!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!18!19!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!18!amacrine!7!5!17!21!0.71130013!15-10-07!15-11-21b!0.38648444!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!16!16!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!13!amacrine!2!0!20!27!0.69813854!15-10-07!15-11-21b!0.3793203!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!17!18!1582749400!1582897618!naturalscene!whitenoise
unks_17-10-18.h5!6!unk!7!5!17!21!0.71130013!15-10-07!15-11-21b!0.36749172!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!16!16!1582749400!1582897618!naturalscene!whitenoise
amacrines_early_2012.h5!1!amacrine!7!5!14!18!0.7757642!15-10-07!15-11-21b!0.3612286!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!23!24!1582749400!1582897618!naturalscene!whitenoise
amacrines_early_2012.h5!3!amacrine!2!5!16!21!0.68271387!15-10-07!15-11-21b!0.355988!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!12!14!1582749400!1582897618!naturalscene!whitenoise
amacrines_late_2012.h5!0!amacrine!7!5!16!21!0.71977764!15-10-07!15-11-21b!0.3558523!sequential.0!sequential.0!../../training_scripts/convgc_bests/convgc_49_dataset15-10-07_stim_typenaturalscene!../../training_scripts/convgc_bests/convgc_64_dataset15-11-21b_stim_typewhitenoise!17!17!1582749400!1582897618!naturalscene!whitenoise
